,ID,Category,lat,lng,xIndex,yIndex
3,4c178638c2dfc928651ea869,Food & Drink Shop,35.72559199,139.7766326,119,138
51,4b64f0e3f964a5203cdb2ae3,Fast Food Restaurant,35.57741391,139.6604615,37,85
66,4dc24f03b0fb490416ac11b7,Food & Drink Shop,35.75502786,139.8769855,135,184
84,4ddb7a4ffa7637ab73db3f99,Food & Drink Shop,35.57869227,139.5736492,38,46
90,4b553487f964a5208fde27e3,Food & Drink Shop,35.69127806,139.7112519,100,109
99,4b98e261f964a520365435e3,Food & Drink Shop,35.70605506,139.6482173,108,80
140,4b5e4928f964a520c68729e3,Fast Food Restaurant,35.64671982,139.7456941,75,124
148,4cde2fce41ed224b1e97d73c,Fried Chicken Joint,35.78917058,139.6615685,154,86
150,4b5a3b6cf964a52026b628e3,Fast Food Restaurant,35.57454189,139.6583265,35,85
164,4ee8aab693ad8b68e9b0c649,Food & Drink Shop,35.66443546,139.7351611,85,119
231,4b85bf0ef964a520a37031e3,Food & Drink Shop,35.561434,139.675399,28,92
232,4c14496aa9c220a15268579d,Fast Food Restaurant,35.66596085,139.7568387,86,129
250,4be3c37799feb713c51882f6,Food & Drink Shop,35.70270085,139.5613378,106,41
353,4bf9ec948d30d13a97070318,Food & Drink Shop,35.67229962,139.4779962,89,3
355,4b4bee5ff964a5207cab26e3,Fast Food Restaurant,35.69980392,139.7718,105,136
386,4b59d5f4f964a520f99a28e3,Fast Food Restaurant,35.69191198,139.7705019,100,135
545,4b5982c0f964a520a28a28e3,Fast Food Restaurant,35.68800165,139.6989834,98,103
549,4bebcfccb3352d7f53db56d2,Fast Food Restaurant,35.55382601,139.646266,24,79
576,4bb5e68a2ea1952153dcaa2f,Fast Food Restaurant,35.63658017,139.5876675,70,52
615,4df1904ae4cda09e6d9b27fb,Burger Joint,35.66960423,139.6804547,88,95
622,4c103a4781e976b042e50eeb,Food & Drink Shop,35.65468573,139.7573041,80,129
717,4b6260a5f964a5200f452ae3,Sandwich Place,35.6810284,139.7769521,94,138
750,4b56746ff964a520181128e3,Fast Food Restaurant,35.65605946,139.7043103,80,105
819,4f7423f4e4b0c1f44634bb7c,Food & Drink Shop,35.74583535,139.6095095,130,62
835,4b6795c4f964a5204e562be3,Food & Drink Shop,35.717957,139.765206,115,133
869,4c371bd71e06d13aa344753e,Food & Drink Shop,35.73648915,139.4887519,125,8
877,4b3c3b13f964a5202d8325e3,Food & Drink Shop,35.5222417,139.7323072,6,118
890,4b558749f964a52096e627e3,Fast Food Restaurant,35.744804,139.6064214,130,61
920,4b779bc6f964a520c9a32ee3,Food & Drink Shop,35.62641334,139.7123945,64,109
941,4b5ea99ef964a520439529e3,Fast Food Restaurant,35.553209,139.6464155,23,79
956,4b5d355bf964a520905629e3,Fast Food Restaurant,35.62241914,139.7500956,62,126
975,4b74eaebf964a52009f82de3,Food & Drink Shop,35.64317123,139.6464322,73,79
996,4b5bc2e0f964a520ad1429e3,Food & Drink Shop,35.770128,139.660808,144,86
1001,4ca8107cb0b8236acc2bb0e6,Burger Joint,35.686476,139.784404,97,142
1054,4b77d168f964a5205aab2ee3,Food & Drink Shop,35.7336344,139.590595,123,54
1064,4b8df2d8f964a520311433e3,Food & Drink Shop,35.6792523,139.637239,93,75
1074,4b88c380f964a520690c32e3,Burger Joint,35.62283557,139.7492319,62,126
1079,4b9b3b0df964a5203afb35e3,Food & Drink Shop,35.682096,139.626322,95,70
1098,4ba8195ff964a52090cc39e3,Food & Drink Shop,35.66232601,139.7613341,84,131
1106,4b7374adf964a5206baf2de3,Food & Drink Shop,35.60296284,139.507418,51,16
1127,4e411f0a62e17b948c23a757,Fast Food Restaurant,35.70783448,139.7755954,109,138
1161,4b57dbb2f964a520154428e3,Fast Food Restaurant,35.67978284,139.7703821,94,135
1165,4ccfca1c6449a09309acc6cf,Deli / Bodega,35.68057374,139.7710011,94,136
1204,4c3a9587be4620a1a9210b13,BBQ Joint,35.69724422,139.7574838,103,130
1220,4b777a55f964a520f99c2ee3,Burger Joint,35.56354478,139.6551561,29,83
1221,4cce2bc8294aef3bb45486e2,Deli / Bodega,35.62668804,139.7406703,64,122
1224,4e8d30bf29c2f388123cc6ad,Food,35.76701397,139.7310222,142,117
1238,4f0fb413e4b0253d4afed685,Burger Joint,35.62706527,139.72329,64,114
1256,4e256f9018388c58be2b8ca6,Food,35.70888425,139.8046021,110,151
1260,4b56e6e6f964a520a31e28e3,Sandwich Place,35.694854,139.766071,102,133
1263,4b8dd471f964a5209d0f33e3,Food Truck,35.682428,139.734869,95,119
1270,4b83b9caf964a520510e31e3,Diner,35.55256689,139.7405952,23,122
1278,4b57e36ff964a520354528e3,Fast Food Restaurant,35.66360084,139.7316125,85,118
1281,4f7bc369e4b06978a73ed446,Food Truck,35.65680807,139.6940589,81,101
1286,4b6eba00f964a520fbc72ce3,Food & Drink Shop,35.58409782,139.7125554,41,109
1289,4b563c1af964a520af0628e3,Sandwich Place,35.62006002,139.7292334,60,117
1295,4b6ed673f964a520c2cc2ce3,Food & Drink Shop,35.60439915,139.5989156,52,58
1304,4ea5579b9a527d6518427a99,Fast Food Restaurant,35.70275313,139.5793328,106,49
1333,4c9989ac80958cfa177a3bd4,Diner,35.70825047,139.7770143,109,138
1344,4f57198be4b084fcb1a84c70,BBQ Joint,35.74815976,139.8366897,132,165
1358,4bc3ea6b920eb71338331e2c,Deli / Bodega,35.676519,139.677101,92,93
1371,4b63b76af964a520dd8d2ae3,Fast Food Restaurant,35.68702568,139.6216768,98,68
1383,4bbc5648afe1b7134743304b,Fast Food Restaurant,35.67046494,139.768348,88,134
1393,4c31aec8ed37a593c9ad6a03,Diner,35.66919349,139.8060505,88,152
1405,4cc9615ed063a14311420db4,Food & Drink Shop,35.693505,139.7675102,101,134
1487,4b5e61e1f964a5204c8c29e3,Fast Food Restaurant,35.628882,139.741577,65,122
1490,4dc8ad1b45dd9aa940ade79f,Food,35.69121446,139.782674,100,141
1531,4b66b596f964a5203a282be3,Food & Drink Shop,35.57680223,139.558855,36,39
1533,4f4dcbcee4b05b49b532d8b1,Diner,35.66028655,139.6976912,83,102
1596,4e15293462e1c2c0192a5aa4,Food,35.70146804,139.7764429,106,138
1599,4f100901e4b047204335354e,Food & Drink Shop,35.6856022,139.7835978,97,141
1616,4c1a0a844ff90f4760c41049,BBQ Joint,35.708281,139.666427,109,88
1633,4bbc035d2d9ea593a23ba0ce,Soup Place,35.681286,139.769344,94,135
1638,4bc991e40687ef3bca23dacc,Food & Drink Shop,35.67032673,139.6090365,88,62
1683,4e4e0083b61cf637a4e182cc,Diner,35.68768791,139.6957517,98,102
1768,4b69470af964a520849d2be3,Food & Drink Shop,35.71940516,139.6649376,116,88
1796,4cd5342db2a437041b597c44,Food & Drink Shop,35.75060413,139.5704655,133,45
1806,4b5f1fdff964a5207ba729e3,BBQ Joint,35.66678599,139.6017856,86,59
1818,4bbfd95db492d13a8079a360,Food & Drink Shop,35.70000658,139.7802823,105,140
1830,4b68f4aff964a520cb942be3,Snack Place,35.7819327,139.7439147,150,123
1843,4b4ff0abf964a520e81927e3,Food & Drink Shop,35.58831205,139.7303224,43,117
1869,4b5fc287f964a520cecb29e3,Food & Drink Shop,35.67187473,139.7629005,89,132
1872,4b7374adf964a5206baf2de3,Food & Drink Shop,35.60296284,139.507418,51,16
1943,4b985d8ef964a520423e35e3,Fast Food Restaurant,35.62903824,139.7763598,65,138
1969,4cc40c6882388cfa79586c35,Fast Food Restaurant,35.72846366,139.7199476,121,112
1970,4b9c606df964a5200e6436e3,Food & Drink Shop,35.563647,139.570139,29,45
1988,4b9a09d9f964a520109c35e3,Food & Drink Shop,35.69026554,139.7640424,99,132
2061,4b4992c8f964a520607126e3,Burger Joint,35.6548074,139.7973132,80,148
2071,4c3fc9c3cc410f4730c9a861,Food & Drink Shop,35.63769719,139.7136497,70,110
2101,4b7226cdf964a52064712de3,Food & Drink Shop,35.66849729,139.7642013,87,133
2108,4ba6f756f964a5205e7a39e3,Food & Drink Shop,35.584497,139.631204,41,72
2131,4ba6fbdcf964a5204c7b39e3,Food & Drink Shop,35.58432467,139.6316814,41,72
2133,4b59d729f964a520449b28e3,Burger Joint,35.69781304,139.7752011,104,138
2235,4b6e7357f964a520f2bd2ce3,Food & Drink Shop,35.63366857,139.5309702,68,27
2238,4e9509d29adf645ac3a90648,Diner,35.7145195,139.513031,113,19
2242,4b6feb50f964a5200b002de3,Food & Drink Shop,35.66307076,139.6994944,84,103
2248,4b642615f964a5204fa12ae3,Food & Drink Shop,35.73364788,139.8814595,123,186
2249,4bb09a03f964a520bc4e3ce3,Food & Drink Shop,35.72820673,139.7636837,120,132
2258,4b5fb0bcf964a52056c829e3,Fast Food Restaurant,35.65584915,139.5429218,80,32
2264,4ba7346ef964a520c58539e3,Food & Drink Shop,35.63309315,139.5349985,68,29
2274,4dc6208fae608779d14de32d,Food & Drink Shop,35.74946191,139.8371923,132,166
2306,4b54335ff964a5206bb427e3,Food & Drink Shop,35.65869973,139.7007859,82,104
2336,4b8a2762f964a520206232e3,Food & Drink Shop,35.62630869,139.6344119,64,74
